Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
01-11-2040 00:00:00,6118.3050330516635,0.75840791852301,156.50540524721305,363.45300000000003,2760.107,0.0,0.0,896.65925,19971.38409044895,0.0,0.0,260.125,69.658,0.0,0.0,31194.37832420753
01-11-2040 01:00:00,6576.885446513901,1.159489029280371,153.83078360616878,361.94599999999997,2262.555,0.0,0.0,893.424,18002.189487600343,0.0,0.0,261.1875,70.0395,0.0,0.0,29132.911407925327
01-11-2040 02:00:00,6804.158205339456,1.4438919987264998,156.87376631154848,359.029,1500.771,0.0,0.0,893.375,16739.629989228604,0.0,0.0,258.971,68.547,0.0,0.0,27303.333833765755
01-11-2040 03:00:00,7210.604072860379,1.6553711298531082,157.40228436037756,364.119,1407.3770000000002,0.0,0.0,891.572,15667.142623052878,0.0,0.0,260.5535,68.2595,0.0,0.0,26535.36569136002
01-11-2040 04:00:00,7886.277704082186,1.910604563971429,157.59447274176998,363.332,1334.379,0.0,0.0,888.33175,14599.012512833306,0.0,0.0,262.6725,69.8505,0.0,0.0,26066.887276377864
01-11-2040 05:00:00,8211.173844042625,2.1877151495856055,153.94289349531434,360.291,1310.476,0.0,0.0,886.8785,14270.939855759121,0.0,0.0,260.3025,67.8395,0.0,0.0,26034.590298220646
01-11-2040 06:00:00,9016.396639856526,3.3399117950340242,163.76051664477623,346.467,1236.859,0.0,0.0,881.4995,13867.17885586677,0.0,0.0,260.1405,66.4255,0.0,0.0,26380.139544411886
01-11-2040 07:00:00,9635.333834162886,72.15084563333328,152.7577318100612,345.5,1162.589,0.0,0.0,885.95425,13851.319557621824,0.0,0.0,263.8515,69.0185,0.0,0.0,27003.550977656047
01-11-2040 08:00:00,8868.93833967399,4031.7256644036493,195.75988214661118,344.22,1419.055,0.0,0.0,889.0975,11471.378037900437,0.0,0.0,254.889,69.444,0.0,0.0,28190.764563457178
01-11-2040 09:00:00,7825.366600454966,11587.503107981944,751.2003200691034,354.366,2373.4139999999998,0.0,0.0,881.8685,5754.335360753407,0.0,0.0,255.108,69.67699999999999,0.0,0.0,30611.345367478887
01-11-2040 10:00:00,7746.451422512337,16441.911762003427,3949.0708451526357,349.19699999999995,2983.1490000000003,0.0,0.0,880.1905,0.0,0.0,0.0,256.665,67.288,0.0,0.0,32374.713429633834
