PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
14.842554424318,36.99246261613376,21.249493104292288,1.0815123652886842,10.372815388606192,2.3849139535756247,0.3701338780885382,0.0,2.2047829368555223,8.987355492370519,0.507969804264758,0.0,0.7402867072086365,0.26571932899748174
