month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,10.356455530613008,28.640419215013143,1.660121664449898,1.1645147420867639,8.630458965042115,0.4198205807420587,0.07453306612264765,6.34736146284135,30.38990898604771,2.1073839294478494,8.956828361438944,0.9353762984444116,0.31681719771010325,-0.15343463816110234,0.04572737783473295
2,12.627292054588732,26.500139039900297,3.559606390541336,1.2570708631587237,9.959232981059088,0.6033070125954447,0.1282422071230201,6.108031075435341,27.365066673876246,2.1349563605571458,8.556420632418021,0.896320027095627,0.3043146816509586,-0.10180838191360905,0.0
3,12.740586067259281,39.71587831874175,3.0679552783319357,1.0483562717941708,17.004539145419706,1.610963176078943,0.40481528662958033,5.871115447925863,7.546918144410751,2.06541361441589,7.749740472803772,0.8755616663856189,0.29815710980273546,-3.5585904981234844,0.0
4,16.535285194453436,25.623639434459385,5.381628170824849,1.0383139833800163,20.593850906881098,2.04675435618462,0.6127633920785704,6.684628124786525,10.715887076646618,2.2125855561251266,7.437542142243595,0.778322003719209,0.3387996582169727,-2.1596632443721253,0.0
5,20.199653826428563,19.059835212557584,7.599417808828833,1.2645551339717775,15.27481300409192,1.4005092556221062,0.3894503317087659,6.8230353470553196,17.649773334344818,2.3160098757992387,7.225571030747542,0.6429619590255632,0.15441387981796095,-1.8057563976730078,0.0
6,20.627318925239074,15.229231566912436,8.83244771314231,1.319995779232566,16.09145649372063,0.9999993325559631,0.25646488888365576,6.770124337914621,19.434398075450613,2.4101796676551586,6.947616386930901,0.8100284792714391,0.27073835309064126,-0.6018712546988243,0.0
7,22.305066503653016,13.677779539018198,12.659027433493891,1.2840189021619322,11.9835642472948,0.476432666927382,0.029687368157572655,6.277959999156791,19.684810684799732,2.556924701660106,7.910279698083706,0.843943427115096,0.31050482847777583,-0.08205239140064366,0.0
8,20.318850513420642,16.97383553266818,10.314737494121923,1.2643313204343982,8.383983953821238,0.4417974104364216,0.059706336080195245,6.12041894454024,23.18396852233341,2.6496670578534283,9.139986033916736,0.8309908575915324,0.31772602278165774,-0.06046715178207334,0.0
9,18.590622819194948,14.27190871593557,7.375118350465214,1.3575460347958794,8.165687964664558,0.2780862302074347,0.0,6.642744666931556,30.088544238766534,2.5511860591525015,9.495493632613167,0.8548750016991024,0.32818628557353713,0.0,0.0
10,14.443595189252322,25.383423138146213,4.760667246406443,1.2878227756029383,6.3265726394896955,0.8547601997645047,0.19039372471790336,7.093440211843646,26.00368230236532,2.4346206724193213,9.957570632070658,0.9235559568788558,0.3398953110421858,-0.24378133580539538,0.0
11,9.691458607680252,26.728907158099684,1.2648014760354478,1.2491199408078164,9.207009301062493,0.15961418233236466,0.017759991837339843,6.850452093827261,34.231525908759465,2.1393702379911717,7.289979358750811,0.8625635050321762,0.30743823778371565,0.0,0.0010127881290701614
12,10.78005892054293,25.036556633664738,1.7260836585831396,1.2585775960318752,10.425278399132601,0.3344623151968768,0.0,6.901839098550969,32.123882891573494,2.1949794006380414,8.032792276872096,0.8460705111288123,0.3394182980844384,0.0,0.0
