Match demand,Minimize cost,tooltip
218799.72737625692,52.94535055905513,"Generation: 109<br>Type: Minimize curtailments<br>Installed power: 130.92 GW<br>Renewable power: 94.75 GW (142.36 %)<br>Emissions: 38,720.38 Kton CO<sub>2</sub> (40.00 %)<br>Imported energy: 6.24 GWh<br>Exported energy: -4700.83 GWh<br>Net cost: 15,168.71 M€<br>Dumped energy cost: 7.66 M€<br>Power PV: 16.95 GW (16698.464812784747)<br>Power wind: 46.99 GW (46563.653893261755)<br>Power CSP: 3.41 GW (1101.211721666294)<br>Match demand = 218.80 GWh<br>Minimize cost = 5.29 c€/kWh<br>"
214371.0889628818,53.018908800610525,"Generation: 104<br>Type: Minimize curtailments<br>Installed power: 130.85 GW<br>Renewable power: 94.68 GW (142.24 %)<br>Emissions: 38,711.50 Kton CO<sub>2</sub> (40.02 %)<br>Imported energy: 6.25 GWh<br>Exported energy: -4652.64 GWh<br>Net cost: 15,189.78 M€<br>Dumped energy cost: 7.51 M€<br>Power PV: 16.82 GW (16574.089662498587)<br>Power wind: 46.93 GW (46498.939096947055)<br>Power CSP: 3.52 GW (1212.12294485871)<br>Match demand = 214.37 GWh<br>Minimize cost = 5.30 c€/kWh<br>"
216062.26214026037,53.008975285421016,"Generation: 99<br>Type: Minimize curtailments<br>Installed power: 130.88 GW<br>Renewable power: 94.71 GW (142.30 %)<br>Emissions: 38,691.00 Kton CO<sub>2</sub> (40.05 %)<br>Imported energy: 6.25 GWh<br>Exported energy: -4661.20 GWh<br>Net cost: 15,186.94 M€<br>Dumped energy cost: 7.57 M€<br>Power PV: 16.86 GW (16614.365116064233)<br>Power wind: 46.93 GW (46498.4994980455)<br>Power CSP: 3.52 GW (1212.12294485871)<br>Match demand = 216.06 GWh<br>Minimize cost = 5.30 c€/kWh<br>"
218856.4516400398,52.94502219593103,"Generation: 94<br>Type: Minimize curtailments<br>Installed power: 130.92 GW<br>Renewable power: 94.75 GW (142.36 %)<br>Emissions: 38,719.70 Kton CO<sub>2</sub> (40.00 %)<br>Imported energy: 6.24 GWh<br>Exported energy: -4701.51 GWh<br>Net cost: 15,168.61 M€<br>Dumped energy cost: 7.66 M€<br>Power PV: 16.95 GW (16698.464812784747)<br>Power wind: 46.99 GW (46564.858601574684)<br>Power CSP: 3.41 GW (1101.211721666294)<br>Match demand = 218.86 GWh<br>Minimize cost = 5.29 c€/kWh<br>"
220514.44103676482,52.92820793312895,"Generation: 91<br>Type: Minimize curtailments<br>Installed power: 130.92 GW<br>Renewable power: 94.75 GW (142.36 %)<br>Emissions: 38,717.96 Kton CO<sub>2</sub> (40.01 %)<br>Imported energy: 6.19 GWh<br>Exported energy: -4791.56 GWh<br>Net cost: 15,163.80 M€<br>Dumped energy cost: 7.73 M€<br>Power PV: 16.71 GW (16459.621823740734)<br>Power wind: 47.25 GW (46826.07811661813)<br>Power CSP: 3.38 GW (1077.1654059635268)<br>Match demand = 220.51 GWh<br>Minimize cost = 5.29 c€/kWh<br>"
216942.6462025691,52.99196939184582,"Generation: 82<br>Type: Minimize curtailments<br>Installed power: 130.90 GW<br>Renewable power: 94.73 GW (142.33 %)<br>Emissions: 38,695.27 Kton CO<sub>2</sub> (40.04 %)<br>Imported energy: 6.26 GWh<br>Exported energy: -4656.58 GWh<br>Net cost: 15,182.06 M€<br>Dumped energy cost: 7.60 M€<br>Power PV: 16.94 GW (16694.09643512772)<br>Power wind: 46.89 GW (46465.63781117333)<br>Power CSP: 3.49 GW (1185.1961935563172)<br>Match demand = 216.94 GWh<br>Minimize cost = 5.30 c€/kWh<br>"
227136.96467024574,52.828062094693614,"Generation: 82<br>Type: Minimize curtailments<br>Installed power: 131.05 GW<br>Renewable power: 94.88 GW (142.54 %)<br>Emissions: 38,722.35 Kton CO<sub>2</sub> (40.00 %)<br>Imported energy: 6.18 GWh<br>Exported energy: -4835.75 GWh<br>Net cost: 15,135.10 M€<br>Dumped energy cost: 7.96 M€<br>Power PV: 16.97 GW (16717.050898512352)<br>Power wind: 47.27 GW (46838.43191574713)<br>Power CSP: 3.24 GW (932.0391364194215)<br>Match demand = 227.14 GWh<br>Minimize cost = 5.28 c€/kWh<br>"
216757.08217685693,52.993060189796125,"Generation: 80<br>Type: Minimize curtailments<br>Installed power: 130.90 GW<br>Renewable power: 94.73 GW (142.32 %)<br>Emissions: 38,697.52 Kton CO<sub>2</sub> (40.04 %)<br>Imported energy: 6.26 GWh<br>Exported energy: -4655.60 GWh<br>Net cost: 15,182.38 M€<br>Dumped energy cost: 7.59 M€<br>Power PV: 16.94 GW (16689.730638056106)<br>Power wind: 46.89 GW (46465.63781117333)<br>Power CSP: 3.49 GW (1185.1961935563172)<br>Match demand = 216.76 GWh<br>Minimize cost = 5.30 c€/kWh<br>"
223739.58402009282,52.89711296844675,"Generation: 69<br>Type: Minimize curtailments<br>Installed power: 130.99 GW<br>Renewable power: 94.82 GW (142.46 %)<br>Emissions: 38,697.40 Kton CO<sub>2</sub> (40.04 %)<br>Imported energy: 6.18 GWh<br>Exported energy: -4815.73 GWh<br>Net cost: 15,154.89 M€<br>Dumped energy cost: 7.84 M€<br>Power PV: 16.78 GW (16534.079979059843)<br>Power wind: 47.27 GW (46847.33624321969)<br>Power CSP: 3.35 GW (1047.0379127543824)<br>Match demand = 223.74 GWh<br>Minimize cost = 5.29 c€/kWh<br>"
235452.05772344515,52.79797946560006,"Generation: 67<br>Type: Minimize curtailments<br>Installed power: 131.25 GW<br>Renewable power: 95.08 GW (142.84 %)<br>Emissions: 38,605.70 Kton CO<sub>2</sub> (40.18 %)<br>Imported energy: 6.17 GWh<br>Exported energy: -4858.85 GWh<br>Net cost: 15,126.49 M€<br>Dumped energy cost: 8.25 M€<br>Power PV: 17.18 GW (16930.945602606567)<br>Power wind: 47.21 GW (46784.41753132922)<br>Power CSP: 3.27 GW (970.2585094174408)<br>Match demand = 235.45 GWh<br>Minimize cost = 5.28 c€/kWh<br>"
218834.7482117128,52.94514783166589,"Generation: 65<br>Type: Minimize curtailments<br>Installed power: 130.92 GW<br>Renewable power: 94.75 GW (142.36 %)<br>Emissions: 38,719.96 Kton CO<sub>2</sub> (40.00 %)<br>Imported energy: 6.24 GWh<br>Exported energy: -4701.25 GWh<br>Net cost: 15,168.65 M€<br>Dumped energy cost: 7.66 M€<br>Power PV: 16.95 GW (16698.464812784747)<br>Power wind: 46.99 GW (46564.39766477655)<br>Power CSP: 3.41 GW (1101.211721666294)<br>Match demand = 218.83 GWh<br>Minimize cost = 5.29 c€/kWh<br>"
222844.0514842019,52.9017590108041,"Generation: 64<br>Type: Minimize curtailments<br>Installed power: 130.97 GW<br>Renewable power: 94.80 GW (142.43 %)<br>Emissions: 38,707.11 Kton CO<sub>2</sub> (40.02 %)<br>Imported energy: 6.18 GWh<br>Exported energy: -4806.16 GWh<br>Net cost: 15,156.22 M€<br>Dumped energy cost: 7.81 M€<br>Power PV: 16.78 GW (16534.079979059843)<br>Power wind: 47.26 GW (46830.208326198306)<br>Power CSP: 3.35 GW (1047.0379127543824)<br>Match demand = 222.84 GWh<br>Minimize cost = 5.29 c€/kWh<br>"
230862.83428023534,52.82296418388573,"Generation: 64<br>Type: Minimize curtailments<br>Installed power: 131.15 GW<br>Renewable power: 94.98 GW (142.69 %)<br>Emissions: 38,656.99 Kton CO<sub>2</sub> (40.10 %)<br>Imported energy: 6.18 GWh<br>Exported energy: -4834.26 GWh<br>Net cost: 15,133.64 M€<br>Dumped energy cost: 8.09 M€<br>Power PV: 17.09 GW (16837.81892796413)<br>Power wind: 47.20 GW (46777.94043109654)<br>Power CSP: 3.27 GW (970.2585094174408)<br>Match demand = 230.86 GWh<br>Minimize cost = 5.28 c€/kWh<br>"
214350.39253697122,53.01902843777007,"Generation: 63<br>Type: Minimize curtailments<br>Installed power: 130.84 GW<br>Renewable power: 94.67 GW (142.24 %)<br>Emissions: 38,711.75 Kton CO<sub>2</sub> (40.02 %)<br>Imported energy: 6.25 GWh<br>Exported energy: -4652.39 GWh<br>Net cost: 15,189.82 M€<br>Dumped energy cost: 7.51 M€<br>Power PV: 16.82 GW (16574.089662498587)<br>Power wind: 46.93 GW (46498.4994980455)<br>Power CSP: 3.52 GW (1212.12294485871)<br>Match demand = 214.35 GWh<br>Minimize cost = 5.30 c€/kWh<br>"
218521.96905344428,52.957275318276004,"Generation: 60<br>Type: Minimize curtailments<br>Installed power: 130.92 GW<br>Renewable power: 94.75 GW (142.36 %)<br>Emissions: 38,710.07 Kton CO<sub>2</sub> (40.02 %)<br>Imported energy: 6.24 GWh<br>Exported energy: -4690.81 GWh<br>Net cost: 15,172.12 M€<br>Dumped energy cost: 7.65 M€<br>Power PV: 16.95 GW (16698.464812784747)<br>Power wind: 46.97 GW (46539.76581300335)<br>Power CSP: 3.43 GW (1125.360922011201)<br>Match demand = 218.52 GWh<br>Minimize cost = 5.30 c€/kWh<br>"
231571.32993268702,52.819096937395415,"Generation: 59<br>Type: Minimize curtailments<br>Installed power: 131.16 GW<br>Renewable power: 94.99 GW (142.72 %)<br>Emissions: 38,649.06 Kton CO<sub>2</sub> (40.11 %)<br>Imported energy: 6.18 GWh<br>Exported energy: -4837.77 GWh<br>Net cost: 15,132.54 M€<br>Dumped energy cost: 8.11 M€<br>Power PV: 17.10 GW (16853.33034310942)<br>Power wind: 47.20 GW (46777.94043109654)<br>Power CSP: 3.27 GW (970.2585094174408)<br>Match demand = 231.57 GWh<br>Minimize cost = 5.28 c€/kWh<br>"
240415.49948913185,52.76063566758022,"Generation: 58<br>Type: Minimize curtailments<br>Installed power: 131.34 GW<br>Renewable power: 95.17 GW (142.98 %)<br>Emissions: 38,566.78 Kton CO<sub>2</sub> (40.24 %)<br>Imported energy: 6.15 GWh<br>Exported energy: -4903.26 GWh<br>Net cost: 15,115.79 M€<br>Dumped energy cost: 8.42 M€<br>Power PV: 17.24 GW (16987.505898256935)<br>Power wind: 47.28 GW (46848.26185556354)<br>Power CSP: 3.25 GW (943.6330120245768)<br>Match demand = 240.42 GWh<br>Minimize cost = 5.28 c€/kWh<br>"
223789.99688168592,52.896862273522494,"Generation: 52<br>Type: Minimize curtailments<br>Installed power: 130.99 GW<br>Renewable power: 94.82 GW (142.46 %)<br>Emissions: 38,696.87 Kton CO<sub>2</sub> (40.04 %)<br>Imported energy: 6.18 GWh<br>Exported energy: -4816.24 GWh<br>Net cost: 15,154.82 M€<br>Dumped energy cost: 7.84 M€<br>Power PV: 16.78 GW (16534.079979059843)<br>Power wind: 47.28 GW (46848.26185556354)<br>Power CSP: 3.35 GW (1047.0379127543824)<br>Match demand = 223.79 GWh<br>Minimize cost = 5.29 c€/kWh<br>"
231209.18153097434,52.82125306253003,"Generation: 49<br>Type: Minimize curtailments<br>Installed power: 131.15 GW<br>Renewable power: 94.98 GW (142.70 %)<br>Emissions: 38,653.33 Kton CO<sub>2</sub> (40.11 %)<br>Imported energy: 6.18 GWh<br>Exported energy: -4840.83 GWh<br>Net cost: 15,133.15 M€<br>Dumped energy cost: 8.10 M€<br>Power PV: 17.08 GW (16827.318153319444)<br>Power wind: 47.22 GW (46793.88224102229)<br>Power CSP: 3.27 GW (970.2585094174408)<br>Match demand = 231.21 GWh<br>Minimize cost = 5.28 c€/kWh<br>"
223900.0111813785,52.895611898843114,"Generation: 48<br>Type: Minimize curtailments<br>Installed power: 131.00 GW<br>Renewable power: 94.83 GW (142.47 %)<br>Emissions: 38,694.46 Kton CO<sub>2</sub> (40.04 %)<br>Imported energy: 6.18 GWh<br>Exported energy: -4810.33 GWh<br>Net cost: 15,154.46 M€<br>Dumped energy cost: 7.85 M€<br>Power PV: 16.81 GW (16563.238963007825)<br>Power wind: 47.25 GW (46826.07811661813)<br>Power CSP: 3.35 GW (1047.0379127543824)<br>Match demand = 223.90 GWh<br>Minimize cost = 5.29 c€/kWh<br>"
218240.91764870868,52.95888109717199,"Generation: 46<br>Type: Minimize curtailments<br>Installed power: 130.92 GW<br>Renewable power: 94.75 GW (142.35 %)<br>Emissions: 38,713.43 Kton CO<sub>2</sub> (40.01 %)<br>Imported energy: 6.24 GWh<br>Exported energy: -4687.51 GWh<br>Net cost: 15,172.58 M€<br>Dumped energy cost: 7.64 M€<br>Power PV: 16.95 GW (16698.464812784747)<br>Power wind: 46.96 GW (46533.868867250196)<br>Power CSP: 3.43 GW (1125.360922011201)<br>Match demand = 218.24 GWh<br>Minimize cost = 5.30 c€/kWh<br>"
245184.07436566462,52.7518273245107,"Generation: 46<br>Type: Minimize curtailments<br>Installed power: 131.42 GW<br>Renewable power: 95.25 GW (143.10 %)<br>Emissions: 38,506.21 Kton CO<sub>2</sub> (40.34 %)<br>Imported energy: 6.12 GWh<br>Exported energy: -4958.07 GWh<br>Net cost: 15,113.26 M€<br>Dumped energy cost: 8.59 M€<br>Power PV: 17.17 GW (16920.224320465728)<br>Power wind: 47.39 GW (46966.599787921856)<br>Power CSP: 3.28 GW (972.0937554965911)<br>Match demand = 245.18 GWh<br>Minimize cost = 5.28 c€/kWh<br>"
