Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
01-07-2050 00:00:00,6531.404619438756,0.9356246570087003,254.01265794456654,431.17900000000003,5705.323,0.0,789.55625,0.0,0.0,0.0,285.0555,94.1675,0,0.0,32172.17383496904
01-07-2050 01:00:00,5831.3019591625325,4.422952924041129,164.48486487911876,434.63599999999997,5292.166,0.0,787.0235,0.0,0.0,0.0,284.265,94.428,0,0.0,30108.169276276436
01-07-2050 02:00:00,5606.155165372472,0.3898436070869585,159.218524110563,438.148,4857.934,0.0,787.17625,0.0,0.0,0.0,283.6995,94.6255,0,0.0,28626.00231577395
01-07-2050 03:00:00,5462.846329463087,4.585978432459311,161.7058337446914,435.832,4542.181,0.0,787.96875,0.0,0.0,0.0,277.752,94.48899999999999,0,0.0,27845.232636237142
01-07-2050 04:00:00,4818.599738813554,0.5953975090055366,159.57166066355654,434.80300000000005,3863.716,0.0,792.6252499999999,0.0,0.0,0.0,271.006,94.428,0,0.0,27300.320089338282
01-07-2050 05:00:00,4396.746135331624,5.8051257128039815,166.6958067761218,431.403,3383.837,0.0,793.3752499999999,0.0,0.0,0.0,269.698,94.87799999999999,0,0.0,26812.11361984181
01-07-2050 06:00:00,4532.773093326603,46.221275669346475,154.07501344739632,428.134,3012.7209999999995,0.0,796.9775,0.0,0.0,0.0,283.265,94.896,0,0.0,26636.42851600764
01-07-2050 07:00:00,4724.094270469595,1156.332843144586,162.13573911355311,430.394,2969.442,0.0,801.6725,0.0,0.0,0.0,280.1885,94.1105,0,0.0,26507.465719592354
01-07-2050 08:00:00,4318.811559723848,4886.654174507107,482.13887117838954,431.29699999999997,3507.343,0.0,799.97825,0.0,0.0,0.0,280.624,93.73100000000001,0,0.0,28146.005584051043
01-07-2050 09:00:00,4111.566357172097,9796.876167079015,3850.923402868143,434.293,3738.61,0.0,794.2985000000001,0.0,0.0,0.0,277.0485,92.6055,0,0.0,30544.965567037256
01-07-2050 10:00:00,4719.152204088094,14065.210028483876,8963.573002055835,435.92800000000005,4069.5370000000003,0.0,791.8615,0.0,0.0,0.0,277.8655,92.0685,0,0.0,32475.128251969418
01-07-2050 11:00:00,5336.344954912486,17254.066941864945,11906.091006756049,438.26099999999997,4229.515,0.0,789.26825,0.0,0.0,0.0,277.3605,92.3525,0,0.0,33723.55698672075
01-07-2050 12:00:00,7424.4031167521525,19514.309295099298,12706.498034760652,433.32,4127.7570000000005,0.0,784.7055,0.0,0.0,0.0,276.594,91.99,0,0.0,34451.31020047794
01-07-2050 13:00:00,10535.894103806544,20823.765619042053,14874.756470140952,433.161,3869.048,0.0,780.7197500000001,0.0,0.0,0.0,266.5825,92.7485,0,0.0,35049.75183299928
01-07-2050 14:00:00,13927.068344929743,20775.04225622177,15552.978250809796,434.496,3676.937,0.0,777.8072500000001,0.0,0.0,0.0,259.77299999999997,93.515,0,0.0,35342.95239646743
01-07-2050 15:00:00,16058.740150176545,20022.0628731661,15953.726823404762,431.73400000000004,3440.599,0.0,777.13875,0.0,0.0,0.0,259.0155,93.2555,0,0.0,34318.01418278212
01-07-2050 16:00:00,18554.997470312454,18425.072080767164,17649.964517538097,429.19800000000004,2977.1220000000003,0.0,775.3435000000001,0.0,0.0,0.0,271.942,92.96600000000001,0,0.0,33596.26773182151
01-07-2050 17:00:00,18078.05294884256,15477.932379911179,19866.034571441083,425.397,3004.756,0.0,775.957,0.0,0.0,0.0,275.5825,93.1895,0,0.0,33157.47492167262
01-07-2050 18:00:00,17909.56434016519,11799.609097668474,20366.690081006873,427.171,3152.357,0.0,778.39925,0.0,0.0,0.0,278.6865,93.0575,0,0.0,32986.59421143838
01-07-2050 19:00:00,18409.685193880425,7084.4081415582095,21622.30547958332,428.898,3394.758,678.5861426705524,776.1375,0.0,0.0,0.0,278.503,93.056,0,0.0,33418.87194010587
01-07-2050 20:00:00,18239.788262621645,2946.3103971827304,16881.86180725081,428.811,3813.8959999999997,5402.86189376824,775.7645,0.0,0.0,0.0,274.79400000000004,92.993,0,0.0,33955.46213709171
01-07-2050 21:00:00,16348.64021163389,315.0716032476798,9508.186335587734,431.98400000000004,5141.447,9943.240758048214,782.1025,0.0,0.0,0.0,278.249,93.75,0,0.0,34864.8020346134
01-07-2050 22:00:00,14577.528558307251,4.472569383124924,6022.805326357421,428.04400000000004,5955.806,10000.0,783.1195,0.0,0.0,0.0,282.0185,94.5205,0,0.0,36256.203610761324
01-07-2050 23:00:00,13602.303982716729,1.304204067345461,5416.792293894168,426.278,5400.014,3655.311205512993,782.51875,0.0,0.0,0.0,280.127,92.78200000000001,0,0.0,34333.49991600678
02-07-2050 00:00:00,13055.00617071644,0.8222156076743123,4619.456018524289,426.605,3543.76,0.0,778.52575,0.0,0.0,0.0,279.1585,93.7545,0,0.0,31651.370843289376
02-07-2050 01:00:00,12414.012398627654,5.344401449883031,4080.262563392683,425.77099999999996,2908.825,0.0,776.56125,0.0,0.0,0.0,281.1275,94.0075,0,0.0,29833.179034183373
02-07-2050 02:00:00,12102.407166046763,0.3827555415035593,3831.070987084637,425.086,2634.027,0.0,774.654,0.0,0.0,0.0,282.5575,94.4775,0,0.0,28707.11824743387
02-07-2050 03:00:00,11657.887331411977,4.486745514291721,3773.12588486735,422.908,2610.355,0.0,782.0269999999999,0.0,0.0,0.0,281.8045,94.2015,0,0.0,28149.9364515419
02-07-2050 04:00:00,11266.795041637499,0.404019738253757,3521.6312440832594,424.403,2479.429,0.0,785.83875,0.0,0.0,0.0,282.8115,94.9375,0,0.0,27902.971773612706
02-07-2050 05:00:00,11172.899476773682,6.237497713391336,3126.4867950466682,421.023,2576.297,0.0,791.5169999999999,0.0,0.0,0.0,284.1515,95.0525,0,0.0,28531.49375082751
02-07-2050 06:00:00,10878.911213807036,44.54849219166425,1358.808040866425,426.673,3062.76,0.0,794.368,0.0,0.0,0.0,282.856,94.67299999999999,0,0.0,30958.45818320145
02-07-2050 07:00:00,10197.445725330015,1365.8773259866177,588.7246951297424,425.532,4012.9629999999997,0.0,808.96425,0.0,0.0,0.0,285.5955,94.9875,0,0.0,34281.87819849536
02-07-2050 08:00:00,8165.949642600108,5552.067595345461,1372.411475038263,426.727,5063.985,0.0,827.4547500000001,0.0,0.0,0.0,289.258,94.455,0,0.0,37418.860605714486
02-07-2050 09:00:00,7036.2198817587105,10443.095106317527,5912.795613218348,426.62800000000004,5967.22,0.0,832.67975,0.0,0.0,0.0,285.2305,93.5965,0,0.0,40157.84629636782
02-07-2050 10:00:00,6741.104221449983,14555.853016232355,8833.127430132661,424.458,6480.023,0.0,831.71175,0.0,0.0,0.0,283.5895,92.1445,0,0.0,41804.19510886786
02-07-2050 11:00:00,6484.608388780701,17361.564544502777,9372.121286343006,425.06199999999995,6819.3009999999995,0.0,831.2502499999999,0.0,0.0,0.0,280.632,91.583,0,0.0,42690.53319488885
02-07-2050 12:00:00,6606.311855954198,19501.111316983006,10548.956526075548,427.166,7076.999,0.0,826.534,0.0,0.0,0.0,277.3705,89.0175,0,0.0,43543.071216486824
02-07-2050 13:00:00,7463.88420203325,20501.712271194727,13908.94335146681,428.42,6665.104,0.0,831.1977499999999,0.0,0.0,0.0,276.2525,87.7795,0,0.0,44012.76471948356
02-07-2050 14:00:00,8787.748088795743,20725.092658055557,15586.52622334418,432.046,5821.852,0.0,830.67975,0.0,0.0,0.0,267.6245,87.9495,0,0.0,43294.53857092227
02-07-2050 15:00:00,9780.637687001974,20257.244889223286,16909.34504333161,426.295,5235.055,0.0,826.45725,0.0,0.0,0.0,259.497,87.82700000000001,0,0.0,42312.187687662285
02-07-2050 16:00:00,10298.567722337315,18878.779158760553,19499.586305776014,428.8,4978.147,0.0,825.143,0.0,0.0,0.0,261.9505,88.6065,0,0.0,41946.005855548196
02-07-2050 17:00:00,10378.391150541163,16404.17952615304,19773.451379504084,432.02,5274.098000000001,0.0,826.72075,0.0,0.0,0.0,262.608,89.70100000000001,0,0.0,42035.07306448121
02-07-2050 18:00:00,10317.63367476498,12803.463473982976,20146.701362255077,431.244,5287.675,0.0,833.0502499999999,0.0,0.0,0.0,264.622,90.234,0,0.0,41413.57526946134
