month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,9.865760937588513,64.55635120623154,3.7144655943484644,0.8963175060797633,6.642793926342523,0.6676459840808178,0.5447783081083805,1.8790432255221028,9.863531124422469,0.4055090587798102,0.0,0.7199515135080614,0.24385161498757701,-9.36562153475672,0.2525038194130476
2,11.962033582791396,61.502052381459585,7.97191457889549,1.00610615767569,7.970947320179188,1.4442122668523583,0.7406942710777636,1.880234151523487,4.133686123068022,0.4271821111436837,0.0,0.7173765019443354,0.243560553389016,-6.883344728145033,0.0
3,9.815853371263033,70.96305718451573,5.366522375120069,0.6126563579425878,9.937403248893242,0.25784049210483084,0.08156977178672715,1.3196395392272284,0.6577843898679698,0.3017554281636218,0.0,0.5116756928099669,0.17424214830499551,-17.430573782611045,0.0
4,14.649517431694425,53.41490005739421,10.499374369636516,0.7170784945898311,14.222487458024487,1.3435129492247608,0.7024552008249961,1.775586764601572,1.5215698229099217,0.38201294240798167,0.0,0.5375233115095627,0.23398119718171934,-12.867524254982776,0.0
5,18.43379761961796,42.11167022560877,16.985639784167972,0.9341723544847058,11.284053692090435,1.2607572425342224,0.5710541514756597,1.9386236872067186,5.463451088345696,0.42772994639818795,0.0,0.47497912188335983,0.1140710861863318,-9.346583510234643,0.0
6,19.597545850581238,35.50795240472811,20.201048017865926,1.0483864756497445,12.780393412569149,1.3360551294489622,0.6810020954925889,2.068102998161277,5.442568982794283,0.4785620922448562,0.0,0.6433527409103057,0.21502979955355206,-6.948869596041763,0.0
7,19.282066005377928,30.573777480011785,29.668301656106213,1.0446685024658675,9.74974129691291,2.8582287237624437,1.5082484570672572,1.964501115574052,1.8911421360046723,0.5200738662226441,0.0,0.6866262752719603,0.2526244852222519,-6.186340611918014,0.0
8,18.958471880722403,39.99451616341752,24.4546251917792,1.0413409585905142,6.905299066924995,1.7356538083995545,1.0784015791071349,1.9388305616494954,2.401157139133687,0.545586190379034,0.0,0.6844288377883457,0.2616886221081083,-5.427859223801069,0.0
9,19.388838711372177,36.19328371544184,19.17150869249154,1.1891226779697484,7.152615448114258,0.7917501743193202,0.32879537055180136,2.237929017888237,11.95120231898725,0.5586685683028514,0.0,0.74881530739595,0.28746999716501515,-1.8735953297805457,0.06224399700751136
10,13.74565772839872,57.73085075229484,11.174578973049229,1.0004696425862774,4.914918409066795,1.2638962718640563,0.7011194771140898,2.1194900320539203,5.894637184982187,0.4728453557649139,0.0,0.7174820290427143,0.26405414378225983,-9.239094885081313,0.047247200382159855
11,9.229203543049664,63.24486045289341,2.776073976874153,1.0249161911859335,7.554449013883987,1.2897705706403717,0.5843897692252816,2.1618726046578725,10.735621002851156,0.43884400613291663,0.0,0.7077425260394455,0.25225634256581025,-6.272398085183021,0.06884938543532115
12,10.57778029458982,59.31035642236553,4.307793628190525,1.030886662527574,8.539227528511026,1.0997861909240128,0.665928787173393,2.1743147233585827,10.873434602505377,0.44947069528624,0.0,0.6930067786289201,0.27801368593899095,-6.937638343032352,0.05417077276035049
